지역코드	지역명	방향	각도	1월	2월	3월	4월	5월	6월	7월	8월	9월	10월	11월	12월	연간합
10	광주	북동	90˚	38.84	61.58	71.00	93.61	116.33	100.39	91.19	101.33	72.95	56.02	39.88	32.19	639.4
10	광주	북	30˚	35.36	61.92	116.71	167.38	213.81	175.31	153.08	160.50	120.36	79.59	43.03	29.73	992.8
10	광주	북	45˚	31.93	35.37	70.68	126.28	178.63	155.59	135.82	134.56	84.60	42.70	33.59	29.46	775.9
10	광주	북	60˚	33.43	38.07	47.18	79.89	134.83	128.46	112.17	102.63	53.49	39.93	34.83	30.32	611.6
10	광주	북	90˚	35.10	42.76	49.73	57.67	73.54	76.65	70.97	70.34	50.91	42.68	36.00	30.78	465.6
11	부산	수평	0˚	119.05	119.18	168.98	226.86	220.15	205.50	203.63	216.57	183.05	150.61	115.87	104.79	1487.3
11	부산	남	30˚	197.67	170.47	208.99	244.94	215.70	197.12	197.63	224.52	211.93	199.93	180.87	175.81	1772.3
11	부산	남	45˚	220.93	182.34	211.86	233.92	196.83	177.70	179.74	210.83	209.31	208.56	198.75	197.27	1773.7
11	부산	남	60˚	231.09	183.75	202.79	210.28	168.51	149.60	153.22	186.30	195.34	205.47	205.02	207.18	1678.6
11	부산	남	90˚	210.34	155.46	152.02	132.31	93.80	79.68	85.12	112.78	137.75	165.72	181.85	190.50	1238.9
11	부산	남동	30˚	170.30	152.80	193.02	239.18	215.51	197.52	199.56	221.23	197.25	179.32	158.59	151.86	1663.4
11	부산	남동	45˚	182.40	158.05	190.57	228.23	200.31	180.48	184.87	207.91	191.11	180.47	167.50	163.41	1633.3
11	부산	남동	60˚	184.87	155.54	180.14	207.88	178.14	157.19	163.92	186.85	177.23	172.47	166.93	166.01	1532.1
11	부산	남동	90˚	158.83	127.33	136.03	146.05	121.70	102.84	110.90	128.96	130.46	134.75	140.85	144.85	1156.5
11	부산	남서	30˚	173.59	154.89	195.94	232.40	214.19	196.01	195.16	216.58	205.25	186.46	160.36	153.21	1669.1
11	부산	남서	45˚	186.91	160.75	194.45	218.75	198.07	178.38	178.82	201.53	201.52	190.76	170.47	165.78	1641.1
11	부산	남서	60˚	190.24	158.69	184.49	196.68	175.13	154.88	157.04	179.67	188.59	184.94	170.89	169.18	1541.7
11	부산	남서	90˚	164.83	130.76	140.38	135.90	119.22	101.70	105.71	123.22	141.36	147.33	144.80	147.70	1170.6
11	부산	동	30˚	113.21	114.83	158.62	216.24	208.84	194.38	195.98	206.87	168.95	139.54	110.51	100.59	1410.0
11	부산	동	45˚	108.14	109.77	148.20	200.23	193.84	177.88	182.13	191.02	156.94	130.09	105.45	97.62	1316.9
11	부산	동	60˚	102.32	103.30	135.29	180.02	175.02	157.51	164.05	171.20	142.55	118.95	98.80	94.19	1201.2
11	부산	동	90˚	84.57	84.25	103.67	132.77	130.89	113.42	120.73	125.95	109.42	94.04	80.77	78.89	920.4
11	부산	서	30˚	116.81	117.62	162.05	206.52	206.25	192.10	189.78	200.18	179.54	149.26	113.49	103.15	1415.9
11	부산	서	45˚	112.89	113.50	152.32	188.02	190.20	174.92	173.84	182.56	169.84	142.51	109.03	100.34	1323.1
11	부산	서	60˚	107.55	107.13	139.82	166.92	171.07	154.40	154.92	162.24	156.55	132.53	102.06	95.37	1206.4
11	부산	서	90˚	89.25	87.19	108.30	122.26	128.13	111.05	114.41	118.71	121.86	104.36	83.74	81.05	928.3
11	부산	북서	30˚	59.87	76.58	122.14	177.95	193.27	186.00	181.87	182.25	145.16	105.79	64.86	53.05	1133.0
11	부산	북서	45˚	44.12	61.16	98.40	145.61	167.66	162.45	158.58	154.35	121.89	85.71	49.17	40.93	943.9
11	부산	북서	60˚	38.22	52.17	81.21	117.65	141.21	135.61	133.57	127.66	102.82	71.55	41.92	35.20	789.3
11	부산	북서	90˚	37.28	44.70	62.89	84.54	101.48	92.69	95.05	90.27	77.88	56.70	38.38	33.48	596.3
11	부산	북동	30˚	58.09	74.87	119.85	185.04	195.13	187.66	186.33	187.12	137.57	99.00	62.93	52.39	1131.1
11	부산	북동	45˚	42.63	59.49	95.98	154.54	170.18	164.81	164.82	160.86	113.24	78.32	47.65	40.00	945.8
11	부산	북동	60˚	37.13	51.07	78.78	126.28	144.11	138.02	140.49	134.50	94.22	66.11	40.90	35.08	795.2
11	부산	북동	90˚	36.66	43.98	60.69	89.25	102.90	94.91	98.80	94.77	71.19	54.66	38.13	33.27	599.3
11	부산	북	30˚	28.69	52.33	100.94	168.40	189.58	184.93	181.30	177.04	125.10	79.65	37.34	26.82	989.8
11	부산	북	45˚	25.10	31.06	59.67	125.54	159.08	159.80	155.82	143.44	86.52	45.92	28.18	26.48	766.8
11	부산	북	60˚	27.98	32.83	40.22	77.31	120.98	126.84	122.91	103.48	53.08	43.56	30.28	27.97	591.5
11	부산	북	90˚	33.76	35.67	43.94	55.84	67.97	67.70	69.02	65.30	50.95	45.00	33.97	30.83	438.8
12	목포	수평	0˚	99.65	116.83	171.18	216.45	232.00	192.15	196.64	192.30	172.70	160.87	121.03	79.09	1426.2
12	목포	남	30˚	155.96	160.22	205.81	232.32	227.65	185.84	193.61	199.57	197.61	214.46	184.33	123.35	1666.1
12	목포	남	45˚	171.78	169.19	206.85	221.75	207.87	169.40	177.55	187.77	194.56	223.92	201.24	135.90	1656.2
12	목포	남	60˚	177.74	168.66	196.68	199.53	177.72	145.26	153.25	166.69	181.23	220.69	206.54	140.77	1558.5
12	목포	남	90˚	159.15	139.89	146.25	126.74	97.70	84.62	89.05	102.82	127.84	177.88	181.67	126.68	1138.3
12	목포	남동	30˚	140.22	145.06	195.24	224.80	226.41	185.09	198.03	199.19	188.96	197.10	162.53	108.67	1586.7
12	목포	남동	45˚	149.99	148.60	193.30	213.50	209.06	170.27	185.62	189.24	183.66	200.32	170.61	115.18	1555.8
12	목포	남동	60˚	151.51	144.35	182.30	193.82	184.90	150.12	165.98	171.85	171.01	194.08	169.75	115.78	1457.8
12	목포	남동	90˚	130.17	115.60	138.22	137.11	125.32	103.47	114.36	122.64	126.22	154.70	141.94	98.59	1101.7
12	목포	남서	30˚	136.04	146.14	191.88	226.24	226.95	188.47	189.28	193.32	188.06	195.61	164.96	110.46	1576.2
12	목포	남서	45˚	143.77	149.86	188.61	215.72	210.09	175.30	174.71	182.05	182.49	198.48	174.31	117.72	1543.4
12	목포	남서	60˚	143.69	145.73	176.99	196.80	186.48	156.04	154.30	164.44	169.70	191.88	174.34	118.80	1445.3
12	목포	남서	90˚	121.98	117.16	132.79	139.35	126.63	107.21	105.29	116.50	125.04	152.16	146.72	101.88	1089.7
12	목포	동	30˚	101.47	111.87	166.25	203.43	218.34	183.07	195.89	188.00	165.72	155.77	116.10	77.89	1377.4
12	목포	동	45˚	98.91	105.70	156.72	188.10	201.26	169.23	184.29	176.87	155.39	148.44	111.01	74.69	1294.8
12	목포	동	60˚	93.78	97.85	143.86	169.54	180.64	152.06	167.41	161.82	141.80	138.26	104.12	70.16	1185.6
12	목포	동	90˚	78.05	77.47	110.70	127.54	135.08	113.97	125.57	123.46	108.05	110.34	84.11	56.47	914.6
12	목포	서	30˚	95.98	113.54	161.68	205.68	219.08	187.80	183.59	180.70	164.44	153.85	119.44	79.85	1363.6
12	목포	서	45˚	92.30	107.84	151.08	191.26	202.55	175.85	168.78	167.64	153.72	146.07	114.82	77.02	1278.2
12	목포	서	60˚	87.24	99.73	137.57	172.74	182.16	159.20	150.92	151.86	139.99	135.91	108.12	72.83	1168.0
12	목포	서	90˚	71.38	78.65	105.67	129.11	135.21	118.19	111.81	115.34	106.35	107.85	88.04	58.99	896.3
12	목포	북서	30˚	57.88	77.95	128.10	178.07	204.52	182.17	176.92	164.34	136.26	107.86	71.84	49.29	1122.9
12	목포	북서	45˚	46.61	62.30	105.73	150.62	177.60	164.70	155.41	142.00	114.28	86.19	56.22	40.88	952.9
12	목포	북서	60˚	41.70	52.71	88.70	125.01	149.44	142.91	131.80	120.57	95.98	72.22	48.68	37.27	809.9
12	목포	북서	90˚	38.07	43.39	68.36	90.50	105.63	102.41	94.78	88.99	72.23	58.86	43.03	33.48	614.2
12	목포	북동	30˚	60.60	76.95	131.20	176.36	204.27	179.14	186.56	170.08	137.24	108.74	69.97	48.45	1133.8
12	목포	북동	45˚	49.07	61.36	108.98	148.16	177.10	160.21	168.31	149.17	115.59	87.28	54.48	40.16	966.1
12	목포	북동	60˚	43.60	51.98	91.56	122.83	148.83	137.87	145.76	127.93	97.42	73.42	47.16	36.67	823.6
12	목포	북동	90˚	39.30	43.28	70.04	90.52	106.77	100.18	105.19	94.33	73.45	59.83	42.25	33.22	628.2
12	목포	북	30˚	37.65	57.88	112.09	164.79	199.35	179.53	179.23	159.97	122.95	82.20	44.82	33.53	1005.8
12	목포	북	45˚	33.76	35.75	74.80	125.91	166.82	159.59	156.52	131.41	88.92	44.64	34.49	32.97	795.3
12	목포	북	60˚	34.90	36.31	53.64	81.68	126.20	132.17	126.33	97.00	58.22	41.86	35.98	33.36	628.1
12	목포	북	90˚	35.56	36.59	52.48	59.26	69.74	78.91	75.13	63.35	53.18	44.82	37.85	32.09	467.2
13	서산	수평	0˚	102.73	133.82	135.74	205.73	225.39	204.51	166.33	166.72	170.73	142.05	91.92	84.32	1335.7
13	서산	남	30˚	168.47	192.72	167.62	223.90	224.27	197.90	168.15	175.10	199.80	190.09	140.68	141.62	1597.4
13	서산	남	45˚	187.89	206.69	170.18	215.21	206.60	179.95	156.56	165.81	198.54	199.04	153.96	159.08	1603.6
13	서산	남	60˚	196.37	208.83	163.38	195.28	179.00	153.74	137.67	148.44	186.65	196.89	158.45	167.30	1524.7
13	서산	남	90˚	178.96	177.83	124.16	127.45	103.44	87.36	84.61	94.28	134.74	160.61	140.44	154.45	1142.3
13	서산	남동	30˚	148.77	173.46	154.60	218.63	222.84	195.64	168.60	176.74	190.32	174.54	123.56	122.47	1510.2
13	서산	남동	45˚	160.72	180.71	153.06	209.68	207.51	179.59	158.71	169.76	186.45	177.71	129.92	132.18	1492.3
13	서산	남동	60˚	163.63	178.14	144.51	192.29	185.13	158.14	142.74	155.82	174.91	172.34	129.56	134.86	1408.9
13	서산	남동	90˚	142.63	146.84	109.91	137.97	126.74	107.57	100.38	113.10	130.85	137.50	108.90	117.89	1079.1
13	서산	남서	30˚	146.27	172.62	159.80	214.25	221.75	201.25	166.08	167.16	189.13	173.73	127.40	124.28	1505.4
13	서산	남서	45˚	156.57	178.88	160.18	204.20	206.23	187.18	155.52	157.42	184.80	176.88	135.61	134.66	1486.4
13	서산	남서	60˚	158.34	175.72	152.98	186.31	183.99	166.45	139.34	142.36	173.05	171.46	136.46	137.79	1403.1
13	서산	남서	90˚	137.06	144.16	118.49	132.33	126.09	113.29	97.21	101.21	128.75	136.61	116.56	121.07	1073.6
13	서산	동	30˚	104.01	130.15	128.60	197.74	213.55	191.73	164.44	167.46	164.99	137.87	89.04	82.89	1293.9
13	서산	동	45˚	101.82	124.51	120.65	184.62	197.62	176.47	154.33	159.33	155.28	131.07	85.52	80.30	1220.2
13	서산	동	60˚	96.71	116.44	110.87	167.61	177.65	158.12	140.41	147.10	142.23	121.72	80.67	76.09	1120.9
13	서산	동	90˚	80.66	94.59	86.57	126.54	132.31	117.73	105.86	112.86	108.76	96.28	65.80	62.79	869.1
13	서산	서	30˚	99.65	128.67	135.38	191.88	212.07	199.61	160.77	154.75	163.43	137.03	94.14	84.36	1285.9
13	서산	서	45˚	96.24	122.86	129.17	177.18	195.96	186.74	149.65	143.09	153.41	130.01	91.86	82.12	1210.3
13	서산	서	60˚	91.73	114.84	119.72	159.54	176.11	169.10	135.04	129.30	140.16	120.70	87.24	78.32	1110.6
13	서산	서	90˚	76.65	92.72	93.94	119.57	130.74	125.92	101.43	98.79	106.78	95.10	71.87	65.43	860.3
13	서산	북서	30˚	55.15	82.39	105.20	165.17	196.99	191.47	153.51	141.00	133.25	97.07	58.52	45.13	1041.0
13	서산	북서	45˚	43.89	64.88	88.25	138.14	170.61	171.49	136.76	121.36	111.71	78.64	48.00	36.27	884.3
13	서산	북서	60˚	39.97	55.30	75.22	114.56	143.75	147.68	117.58	103.23	94.11	66.95	42.84	33.03	755.9
13	서산	북서	90˚	37.68	47.62	58.82	84.36	102.90	106.02	86.49	78.05	72.33	54.74	38.06	31.29	583.3
13	서산	북동	30˚	57.57	83.31	100.54	169.55	198.11	185.69	156.48	150.60	134.31	97.36	55.84	44.72	1047.9
13	서산	북동	45˚	45.37	65.67	83.17	143.63	172.13	163.48	140.73	133.71	112.78	78.98	45.75	35.61	892.5
13	서산	북동	60˚	40.19	55.91	71.05	120.16	145.19	139.03	122.09	115.99	95.18	67.40	41.25	32.34	764.5
13	서산	북동	90˚	37.79	47.58	56.97	88.59	104.47	100.16	89.58	86.06	73.04	55.53	37.12	30.76	590.3
13	서산	북	30˚	32.41	56.25	88.02	155.00	192.12	186.73	152.40	139.47	119.03	74.91	38.05	26.46	922.1
13	서산	북	45˚	31.01	35.43	58.01	117.53	160.32	163.19	133.81	115.14	84.28	45.44	33.18	27.53	735.5
13	서산	북	60˚	32.58	37.06	44.41	75.70	121.07	131.82	108.98	85.73	56.48	44.65	34.14	28.49	586.2
13	서산	북	90˚	34.57	39.38	44.52	58.61	71.29	76.98	69.39	58.78	53.96	44.75	34.18	29.37	449.9
14	진주	수평	0˚	120.21	146.90	197.72	208.80	220.09	215.39	188.90	184.16	186.14	165.75	119.76	112.03	1508.9
14	진주	남	30˚	200.77	214.06	241.45	225.23	216.63	206.64	185.78	191.12	217.20	222.17	187.02	194.12	1826.1
14	진주	남	45˚	224.72	230.08	243.54	215.28	198.52	186.93	170.48	179.99	215.20	232.34	205.48	219.35	1840.0
14	진주	남	60˚	235.33	232.67	231.96	193.78	170.76	158.44	147.15	159.89	201.41	229.27	211.90	231.48	1753.5
14	진주	남	90˚	214.61	197.74	171.79	122.61	96.25	87.83	85.49	98.97	142.96	185.14	187.75	214.09	1315.9
14	진주	남동	30˚	172.49	191.87	224.41	219.31	215.89	205.16	188.70	192.62	203.83	198.80	162.38	164.65	1708.2
14	진주	남동	45˚	185.22	199.92	221.12	208.66	199.59	187.64	176.43	183.40	198.32	200.35	170.98	177.69	1685.4
14	진주	남동	60˚	188.09	197.68	208.30	190.15	175.78	164.24	157.17	167.14	184.57	191.88	170.08	181.25	1587.9
14	진주	남동	90˚	162.35	163.37	156.50	134.90	117.01	110.34	108.20	119.54	136.03	149.64	142.86	158.23	1209.9
14	진주	남서	30˚	176.45	191.63	226.06	215.92	214.19	209.39	182.27	183.09	207.87	206.26	167.33	169.78	1715.6
14	진주	남서	45˚	190.35	199.06	223.31	204.70	197.48	193.06	167.99	171.07	203.71	210.97	178.37	185.21	1697.0
14	진주	남서	60˚	194.00	196.32	210.84	186.18	173.71	169.99	148.62	153.93	190.70	204.55	179.32	190.26	1604.1
14	진주	남서	90˚	169.15	161.54	159.25	131.55	115.60	114.73	101.69	108.51	142.55	162.33	152.55	167.51	1230.5
14	진주	동	30˚	115.43	142.31	185.64	197.65	208.31	202.14	185.72	182.67	174.90	152.91	112.59	105.68	1435.9
14	진주	동	45˚	111.35	136.73	173.27	183.22	191.07	185.50	173.67	172.20	163.05	142.20	106.95	101.35	1344.2
14	진주	동	60˚	105.81	129.14	158.06	165.76	169.72	165.32	156.93	157.64	148.28	129.66	99.76	96.35	1228.5
14	진주	동	90˚	88.75	105.52	121.21	125.46	123.36	121.67	117.30	120.22	113.98	101.03	80.88	80.08	948.6
14	진주	서	30˚	118.99	141.80	187.57	193.08	205.57	208.06	176.83	169.79	180.18	162.39	118.77	111.37	1441.9
14	진주	서	45˚	116.13	135.85	175.77	178.23	187.94	193.09	162.63	156.29	169.80	154.02	114.52	108.45	1352.9
14	진주	서	60˚	111.73	127.64	160.88	160.39	166.58	173.49	145.55	140.88	155.92	142.53	107.63	103.55	1238.9
14	진주	서	90˚	94.22	104.55	123.95	119.05	119.81	128.06	108.00	106.14	120.06	111.93	88.85	87.43	957.7
14	진주	북서	30˚	61.01	88.12	142.29	165.30	193.22	201.20	169.96	155.30	145.26	112.13	66.97	52.37	1135.3
14	진주	북서	45˚	45.83	67.99	114.49	137.03	167.12	179.67	149.18	133.03	121.15	88.34	50.57	37.88	944.8
14	진주	북서	60˚	39.89	57.51	94.04	112.17	139.10	153.77	126.75	112.41	101.41	72.86	43.15	32.58	793.7
14	진주	북서	90˚	38.47	50.25	71.54	80.32	95.71	108.76	91.09	83.02	76.33	58.31	39.49	33.10	603.9
14	진주	북동	30˚	59.45	88.67	140.98	169.01	195.58	196.71	176.54	165.07	141.63	105.73	63.78	50.16	1135.6
14	진주	북동	45˚	44.23	68.63	112.81	141.29	170.00	173.55	158.20	145.41	116.92	81.92	47.56	35.93	948.1
14	진주	북동	60˚	38.44	57.49	92.40	117.02	142.03	146.97	136.05	124.94	97.42	67.62	40.56	31.32	798.9
14	진주	북동	90˚	37.53	49.79	70.41	86.05	99.32	104.10	97.74	91.90	74.25	55.59	37.92	32.02	611.6
14	진주	북	30˚	28.91	57.25	118.62	154.44	189.86	197.38	170.65	153.51	126.69	82.72	37.44	21.68	979.8
14	진주	북	45˚	25.35	29.99	70.66	114.83	159.85	172.89	148.34	126.33	87.16	44.16	27.32	21.75	753.5
14	진주	북	60˚	28.22	32.89	45.10	70.43	122.41	140.08	119.08	93.55	53.50	41.91	29.51	24.32	586.5
14	진주	북	90˚	33.97	38.74	48.89	51.84	69.68	79.20	70.61	61.40	52.45	45.08	33.62	29.88	449.8
15	포항	수평	0˚	117.60	121.78	158.32	210.76	235.88	212.27	202.93	190.27	153.39	129.75	102.16	98.41	1413.5
15	포항	남	30˚	200.80	178.77	197.09	228.47	231.64	203.57	199.00	198.90	176.57	173.59	161.11	172.75	1696.4
15	포항	남	45˚	226.05	192.64	200.56	219.15	211.57	184.60	182.33	187.92	174.49	181.77	177.66	195.93	1705.0
15	포항	남	60˚	237.82	195.26	192.88	198.45	181.43	157.48	157.16	167.60	163.29	179.83	183.87	207.45	1622.6
15	포항	남	90˚	218.71	166.81	146.81	128.74	101.09	89.66	91.21	104.81	117.16	146.79	164.32	193.21	1218.0
15	포항	남동	30˚	174.11	160.77	182.74	217.82	229.63	203.45	197.54	191.93	167.15	159.66	142.25	147.19	1588.5
15	포항	남동	45˚	188.46	167.80	181.46	207.21	212.73	188.03	183.03	180.70	162.87	163.02	151.35	159.80	1567.9
15	포항	남동	60˚	192.71	166.34	172.59	188.85	188.29	166.52	162.73	163.23	151.65	157.87	151.91	163.46	1479.7
15	포항	남동	90˚	168.35	137.75	132.24	134.65	126.51	113.77	112.31	115.73	112.21	126.28	130.29	144.08	1134.6
15	포항	남서	30˚	173.57	159.52	185.02	225.30	230.93	209.49	200.91	200.54	170.12	158.73	142.17	150.40	1612.4
15	포항	남서	45˚	187.64	165.82	184.57	217.00	213.69	195.16	187.42	192.40	166.61	161.88	151.70	164.81	1598.9
15	포항	남서	60˚	191.81	164.07	176.14	199.62	188.55	174.19	167.64	176.64	155.76	156.46	152.65	169.78	1514.4
15	포항	남서	90˚	167.43	135.31	136.03	144.37	126.74	121.49	115.97	127.95	116.86	124.38	130.89	150.64	1166.9
15	포항	동	30˚	114.92	118.54	150.98	195.77	221.06	201.32	192.97	178.14	146.43	126.80	100.43	93.72	1345.8
15	포항	동	45˚	111.40	113.76	142.30	181.05	203.71	187.24	178.99	164.74	137.07	120.74	97.59	90.49	1263.8
15	포항	동	60˚	106.58	107.40	131.06	163.58	182.21	169.05	161.69	149.05	124.73	112.02	92.87	86.76	1159.8
15	포항	동	90˚	89.63	87.79	101.87	124.75	134.04	126.99	121.44	114.34	95.67	89.09	77.89	73.53	903.8
15	포항	서	30˚	114.34	117.37	153.77	205.44	222.00	212.34	197.73	190.62	150.36	125.56	101.36	98.87	1381.5
15	포항	서	45˚	110.70	112.45	145.76	193.44	204.22	201.38	185.27	181.53	142.15	118.99	98.69	96.88	1309.5
15	포항	서	60˚	105.87	105.63	134.81	176.69	182.79	185.36	168.37	167.78	130.74	110.16	93.62	92.43	1209.1
15	포항	서	90˚	88.96	85.71	105.54	134.50	134.63	143.95	126.53	129.55	100.62	87.59	78.03	78.23	945.5
15	포항	북서	30˚	56.04	72.67	116.53	176.46	207.01	205.63	188.47	170.98	125.42	89.58	58.55	46.56	1107.5
15	포항	북서	45˚	41.16	55.89	95.66	150.96	179.10	187.73	168.38	151.69	107.41	72.88	45.74	34.17	944.5
15	포항	북서	60˚	36.20	47.12	80.47	127.06	149.78	165.54	145.44	131.58	91.92	62.44	39.91	30.13	810.5
15	포항	북서	90˚	36.58	41.64	63.53	93.56	105.93	124.90	105.78	98.44	70.22	51.41	36.72	31.14	628.9
15	포항	북동	30˚	56.36	73.16	114.70	169.51	206.24	195.08	184.87	161.39	122.71	90.13	57.66	44.30	1079.9
15	포항	북동	45˚	41.35	56.48	93.74	142.41	178.23	173.81	163.46	138.76	104.00	73.43	45.37	32.97	910.3
15	포항	북동	60˚	36.33	47.74	78.64	119.08	149.16	149.34	140.01	117.83	88.41	62.75	40.13	29.98	775.2
15	포항	북동	90˚	36.60	42.13	62.13	89.49	105.33	108.73	102.24	89.15	67.86	51.63	37.13	31.05	602.4
15	포항	북	30˚	24.84	46.95	96.31	160.47	201.32	198.90	184.00	158.21	112.20	69.83	33.82	19.91	956.7
15	포항	북	45˚	23.25	25.65	58.87	122.72	167.92	176.59	160.17	129.93	83.46	43.11	27.22	21.36	762.3
15	포항	북	60˚	26.45	28.16	43.90	80.03	126.57	145.65	128.72	95.80	58.11	42.38	29.00	23.82	606.9
15	포항	북	90˚	33.03	32.97	45.97	60.89	71.38	88.35	76.88	65.15	52.83	42.41	31.86	28.79	461.1
16	제주	수평	0˚	62.06	108.35	162.31	208.21	245.60	204.14	202.00	208.73	192.79	139.60	83.19	61.32	1373.1
16	제주	남	30˚	91.75	148.79	195.45	220.91	237.68	194.36	194.39	211.95	218.95	182.05	121.39	94.99	1543.0
16	제주	남	45˚	99.48	157.21	196.32	210.11	215.29	175.17	175.74	197.17	214.38	188.70	130.99	104.43	1507.5
16	제주	남	60˚	101.65	156.82	186.41	188.34	182.02	147.73	148.86	172.73	198.18	184.81	133.22	107.96	1392.8
16	제주	남	90˚	89.10	130.29	137.63	118.49	96.24	80.88	81.29	102.46	135.84	147.15	115.51	96.75	970.5
16	제주	남동	30˚	83.69	135.74	186.15	218.78	243.66	198.48	200.56	213.69	211.48	175.82	110.20	84.86	1507.4
16	제주	남동	45˚	88.27	139.25	184.64	209.04	225.67	182.54	186.41	202.14	205.26	180.40	115.34	90.13	1467.6
16	제주	남동	60˚	88.16	135.40	174.53	190.87	199.05	160.09	165.32	182.45	190.42	175.78	114.47	90.70	1363.7
16	제주	남동	90˚	74.36	108.29	133.23	136.40	131.87	107.01	112.57	128.14	138.64	140.88	95.65	77.40	1010.8
16	제주	남서	30˚	82.36	135.16	184.57	218.81	229.72	192.57	189.97	205.79	206.64	160.31	109.02	85.02	1460.7
16	제주	남서	45˚	86.29	138.40	182.17	209.25	207.66	175.42	173.83	191.82	198.54	159.12	113.75	90.34	1406.7
16	제주	남서	60˚	85.59	134.33	171.55	192.16	179.60	152.96	152.37	171.43	182.64	150.89	112.61	91.00	1297.1
16	제주	남서	90˚	71.51	107.36	129.53	139.70	116.86	101.63	102.23	118.90	131.35	115.09	93.33	77.76	952.2
16	제주	동	30˚	64.30	105.22	159.65	202.16	239.09	198.80	200.01	204.10	186.37	145.59	84.25	62.36	1354.1
16	제주	동	45˚	62.74	99.30	151.92	189.56	221.90	184.52	187.62	191.79	174.45	141.07	82.02	60.50	1277.8
16	제주	동	60˚	59.39	91.74	140.93	172.66	198.91	165.33	170.25	174.95	158.37	132.21	77.56	57.29	1169.7
16	제주	동	90˚	48.35	72.83	110.93	130.96	144.93	121.46	128.32	132.24	119.39	104.63	62.44	46.58	894.3
16	제주	서	30˚	62.41	105.20	156.68	203.87	219.37	190.34	185.45	193.66	179.59	125.86	82.24	62.69	1291.6
16	제주	서	45˚	60.27	99.63	147.37	193.07	196.77	174.19	169.81	178.22	165.72	116.27	78.99	60.80	1199.1
16	제주	서	60˚	56.82	91.80	135.06	178.29	172.02	154.53	151.33	160.11	149.12	105.65	74.56	57.54	1086.3
16	제주	서	90˚	46.15	71.54	104.77	140.68	122.73	111.63	111.47	120.61	111.42	81.67	61.23	46.77	825.9
16	제주	북서	30˚	42.99	73.56	124.22	179.51	208.75	186.66	179.47	177.82	149.27	93.36	55.45	40.44	1105.5
16	제주	북서	45˚	36.83	59.24	102.97	156.55	176.69	164.91	156.54	152.68	122.70	74.43	46.54	34.07	939.4
16	제주	북서	60˚	33.82	50.14	86.32	135.02	144.07	139.37	131.75	128.31	100.97	62.81	42.05	31.57	794.5
16	제주	북서	90˚	30.02	41.47	66.76	104.71	98.04	96.69	93.04	93.70	74.86	52.27	36.80	28.66	597.4
16	제주	북동	30˚	44.11	73.30	126.42	177.31	223.96	193.60	191.18	185.68	154.11	106.13	57.11	40.26	1151.2
16	제주	북동	45˚	37.61	58.86	106.57	152.65	197.02	174.09	171.90	163.24	128.84	88.28	47.56	33.95	995.9
16	제주	북동	60˚	34.27	50.45	90.95	128.63	165.99	149.39	148.36	139.42	106.53	74.62	41.87	31.54	850.7
16	제주	북동	90˚	30.28	42.38	71.66	94.39	114.45	105.22	106.52	100.90	78.85	58.95	36.19	28.75	635.6
16	제주	북	30˚	32.89	56.38	107.58	165.14	211.82	189.16	183.17	174.65	136.72	80.18	41.21	28.83	1030.5
16	제주	북	45˚	29.26	36.61	72.41	130.62	177.72	166.86	159.06	143.87	97.97	48.75	33.34	27.74	823.5
16	제주	북	60˚	29.85	37.16	49.21	90.32	135.00	136.50	127.13	106.54	59.93	44.15	34.16	28.43	643.1
16	제주	북	90˚	28.60	37.09	49.72	63.82	70.61	76.12	70.52	65.38	53.62	44.80	33.50	27.62	454.2
17	안동	수평	0˚	109.84	126.17	165.73	180.30	251.39	226.60	179.62	166.57	157.35	134.36	97.01	97.17	1382.8
17	안동	남	30˚	183.21	179.72	205.39	194.55	249.91	217.52	178.46	178.13	186.22	177.88	142.18	170.38	1653.4
17	안동	남	45˚	205.10	192.14	208.59	186.84	229.49	196.57	164.65	170.35	185.79	185.68	153.87	193.25	1659.4
17	안동	남	60˚	214.88	193.61	200.14	169.75	197.56	166.33	143.15	154.08	175.27	183.23	157.07	204.66	1576.9
17	안동	남	90˚	196.33	164.11	151.36	112.25	110.14	90.46	84.81	100.84	127.46	148.96	137.69	190.81	1178.7
17	안동	남동	30˚	160.44	163.49	192.69	189.27	245.82	219.01	178.22	177.88	180.76	167.14	127.81	148.26	1571.2
17	안동	남동	45˚	173.18	169.92	191.93	181.56	226.97	201.30	166.18	171.23	178.81	171.01	133.79	161.96	1554.2
17	안동	남동	60˚	176.46	167.75	182.96	167.18	200.08	176.57	148.41	157.66	168.34	165.96	132.64	166.73	1468.4
17	안동	남동	90˚	153.25	138.36	140.73	122.27	133.26	116.73	102.91	114.98	126.37	132.47	111.58	148.34	1125.3
17	안동	남서	30˚	158.56	160.94	190.45	189.85	247.20	216.15	178.01	171.45	171.89	159.40	127.43	145.46	1546.4
17	안동	남서	45˚	170.28	166.00	188.74	182.42	228.41	197.46	166.12	162.60	167.12	160.88	133.59	158.44	1520.8
17	안동	남서	60˚	172.98	163.07	179.22	168.20	200.95	172.15	148.29	148.13	155.11	154.27	132.62	162.48	1429.5
17	안동	남서	90˚	149.55	133.21	137.10	123.41	133.67	113.75	102.57	106.98	114.11	120.88	111.16	142.91	1087.3
17	안동	동	30˚	108.15	124.25	160.34	173.16	233.73	215.61	173.83	167.59	157.41	134.52	95.83	96.92	1345.6
