지역코드	지역명	방향	각도	1월	2월	3월	4월	5월	6월	7월	8월	9월	10월	11월	12월
06	청주	남동	30˚	27.00	33.80	42.32	50.73	57.37	59.19	57.94	52.21	49.12	37.51	29.49	25.37
06	청주	남동	45˚	26.78	33.56	42.17	50.36	57.08	58.76	57.66	51.60	49.15	37.40	29.36	25.27
06	청주	남동	60˚	26.55	33.26	41.69	49.49	56.19	57.67	56.59	50.53	48.97	37.15	29.20	25.13
06	청주	남동	90˚	25.98	32.07	39.55	45.43	50.72	51.05	49.88	45.69	47.42	35.96	28.57	24.77
06	청주	남서	30˚	27.02	33.32	41.50	50.58	57.02	60.42	57.25	54.26	48.50	36.55	29.12	25.09
06	청주	남서	45˚	26.84	32.98	41.10	50.21	56.72	60.48	56.74	54.32	48.29	36.11	28.84	24.89
06	청주	남서	60˚	26.63	32.60	40.47	49.32	55.73	59.76	55.54	53.74	47.93	35.59	28.57	24.69
06	청주	남서	90˚	26.02	31.41	38.14	45.25	49.62	53.25	48.75	49.96	45.88	33.84	27.83	24.23
06	청주	동	30˚	26.76	33.64	42.01	49.85	56.27	57.73	56.51	50.75	49.06	37.52	29.49	25.32
06	청주	동	45˚	25.71	32.32	40.71	48.19	54.83	56.10	54.81	48.79	48.53	36.53	28.49	24.46
06	청주	동	60˚	24.37	30.46	38.73	45.56	52.23	53.35	51.80	45.94	47.19	35.03	27.18	23.33
06	청주	동	90˚	21.40	25.81	33.32	37.60	43.51	44.25	42.32	37.55	42.07	30.76	23.78	20.51
06	청주	서	30˚	26.84	32.83	40.82	49.65	55.84	59.40	55.63	53.71	48.05	36.00	28.80	24.79
06	청주	서	45˚	25.77	31.59	39.28	47.94	54.24	58.31	53.75	52.60	47.12	34.49	27.72	23.84
06	청주	서	60˚	24.54	30.07	37.24	45.29	51.35	55.74	50.70	50.33	45.42	32.54	26.31	22.64
06	청주	서	90˚	21.58	26.24	31.83	37.29	41.93	45.87	41.32	42.50	39.62	27.78	23.01	19.93
06	청주	북서	30˚	26.46	32.82	40.89	49.47	55.37	58.52	55.07	53.22	47.99	36.14	28.61	24.10
06	청주	북서	45˚	21.85	29.16	37.83	47.07	53.65	57.61	53.10	51.94	46.30	32.40	24.21	19.16
06	청주	북서	60˚	16.79	24.06	32.76	41.82	49.31	54.39	48.85	47.61	41.88	26.90	18.90	13.34
06	청주	북서	90˚	10.51	15.96	22.65	28.61	34.37	39.22	34.73	34.77	29.97	18.46	11.28	8.22
06	청주	북동	30˚	26.37	33.70	42.14	49.73	55.81	57.20	55.76	50.46	49.00	37.78	29.35	24.69
06	청주	북동	45˚	21.92	29.38	39.39	47.41	54.28	55.52	54.13	47.87	48.01	35.00	25.02	19.71
06	청주	북동	60˚	16.91	22.96	34.22	42.21	50.32	51.93	49.93	42.75	44.37	29.95	19.48	14.06
06	청주	북동	90˚	10.42	13.83	24.92	29.03	36.03	38.49	35.48	30.09	33.90	20.56	13.15	7.26
06	청주	북	30˚	32.24	36.64	42.57	49.75	55.22	57.33	54.89	51.51	48.60	39.19	33.69	30.54
06	청주	북	45˚	0.00	45.02	43.35	48.56	53.80	55.89	53.13	49.99	48.14	43.71	0.00	0.00
06	청주	북	60˚	0.00	0.00	15.89	42.12	50.32	52.96	49.45	44.73	37.68	0.00	0.00	0.00
06	청주	북	90˚	0.00	0.00	2.63	8.74	17.00	21.78	17.54	14.85	4.34	0.00	0.00	0.00
07	대전	수평	0˚	27.39	33.75	42.09	49.86	56.17	57.60	58.93	51.54	46.19	36.74	29.95	25.98
07	대전	남	30˚	26.76	33.15	41.94	50.43	57.48	59.59	60.03	52.60	46.31	36.27	29.35	25.46
07	대전	남	45˚	26.59	32.96	41.88	50.67	58.10	60.60	60.60	53.07	46.36	36.10	29.18	25.33
07	대전	남	60˚	26.45	32.78	41.81	50.93	58.81	61.83	61.31	53.57	46.40	35.94	29.03	25.22
07	대전	남	90˚	26.14	32.35	41.61	51.91	61.87	66.57	64.62	55.76	46.55	35.51	28.70	25.00
07	대전	남동	30˚	26.98	33.19	42.04	50.15	56.32	58.24	59.25	52.12	45.85	36.05	29.55	25.46
07	대전	남동	45˚	26.78	32.88	41.79	49.86	55.86	57.69	59.01	51.81	45.45	35.66	29.39	25.30
07	대전	남동	60˚	26.58	32.53	41.22	48.98	54.72	56.21	58.17	50.69	44.68	35.15	29.20	25.12
07	대전	남동	90˚	26.05	31.33	38.86	44.72	48.67	47.91	51.76	44.42	41.59	33.37	28.50	24.69
07	대전	남서	30˚	26.74	33.23	41.53	49.61	57.00	58.58	59.59	51.37	46.17	36.43	29.31	25.64
07	대전	남서	45˚	26.54	32.98	41.10	49.09	56.84	58.19	59.43	50.70	45.89	36.16	29.03	25.51
07	대전	남서	60˚	26.31	32.67	40.43	48.10	55.95	56.93	58.70	49.54	45.20	35.77	28.76	25.38
07	대전	남서	90˚	25.66	31.56	37.99	44.02	50.16	49.53	53.26	45.01	42.12	34.31	27.98	25.05
07	대전	동	30˚	26.79	32.91	41.57	49.30	54.90	56.37	58.08	50.99	45.09	35.47	29.43	25.22
07	대전	동	45˚	25.76	31.58	40.09	47.57	53.10	54.25	56.67	48.93	43.45	33.92	28.36	24.34
07	대전	동	60˚	24.41	29.84	37.95	44.80	50.16	50.77	53.91	45.38	41.11	31.94	27.00	23.23
07	대전	동	90˚	21.51	25.64	32.21	36.71	41.06	40.08	44.44	35.70	34.49	27.22	23.56	20.62
07	대전	서	30˚	26.49	32.99	40.79	48.51	55.93	56.91	58.64	49.92	45.51	36.12	28.99	25.58
07	대전	서	45˚	25.40	31.80	39.18	46.68	54.48	55.09	57.49	47.99	43.91	34.80	27.87	24.76
07	대전	서	60˚	24.15	30.27	37.04	44.07	51.73	52.02	55.18	45.41	41.51	33.07	26.44	23.64
07	대전	서	90˚	21.19	26.36	31.59	36.84	42.68	42.08	46.61	38.35	34.56	28.67	23.11	20.92
07	대전	북서	30˚	26.10	33.09	40.85	48.39	55.36	56.11	58.08	49.71	45.51	36.19	28.81	25.02
07	대전	북서	45˚	21.51	29.40	37.66	45.84	53.87	54.40	56.99	47.26	42.72	32.78	24.35	20.22
07	대전	북서	60˚	16.42	24.13	32.50	40.86	49.74	50.44	53.75	42.92	37.14	27.51	18.80	13.70
07	대전	북서	90˚	10.26	16.08	22.60	29.13	35.57	36.07	39.09	31.23	25.53	18.74	11.25	8.39
07	대전	북동	30˚	26.36	32.97	41.69	49.12	54.43	55.63	57.56	50.56	45.13	35.57	29.19	24.60
07	대전	북동	45˚	21.81	28.89	38.62	46.71	52.48	53.60	56.06	48.12	42.37	31.61	24.78	20.04
07	대전	북동	60˚	16.84	23.10	33.13	41.31	48.04	49.14	52.18	42.13	37.08	26.08	19.22	14.65
07	대전	북동	90˚	10.82	14.93	22.67	28.22	33.78	34.15	37.16	28.47	25.49	17.18	12.04	7.50
07	대전	북	30˚	32.27	36.60	42.48	48.89	54.50	55.23	57.45	50.01	45.93	38.48	33.51	30.58
07	대전	북	45˚	0.00	44.84	43.23	47.63	52.95	53.34	56.13	48.37	45.42	43.62	1.92	0.00
07	대전	북	60˚	0.00	0.00	14.58	41.03	49.25	49.71	53.16	43.28	29.75	0.00	1.92	0.00
07	대전	북	90˚	0.00	0.00	2.94	10.07	16.52	20.02	17.14	11.77	3.81	0.00	1.92	0.00
08	대구	수평	0˚	28.00	33.65	42.80	49.54	56.02	58.39	56.76	53.29	46.86	37.12	30.30	26.02
08	대구	남	30˚	27.39	33.02	42.63	50.17	57.28	60.34	58.56	54.34	47.01	36.63	29.75	25.45
08	대구	남	45˚	27.22	32.82	42.56	50.43	57.93	61.30	59.46	54.79	47.07	36.45	29.60	25.30
08	대구	남	60˚	27.08	32.63	42.49	50.72	58.73	62.52	60.60	55.26	47.13	36.28	29.45	25.18
08	대구	남	90˚	26.77	32.16	42.25	51.88	62.09	67.21	65.26	57.09	47.35	35.84	29.14	24.93
08	대구	남동	30˚	27.44	32.88	42.39	49.57	56.92	58.79	57.46	53.08	46.51	37.10	29.98	25.40
08	대구	남동	45˚	27.24	32.52	42.03	49.07	56.67	58.19	57.14	52.49	46.03	36.92	29.84	25.21
08	대구	남동	60˚	26.99	32.08	41.36	48.04	55.71	56.82	55.92	51.28	45.22	36.64	29.70	25.01
08	대구	남동	90˚	26.38	30.75	38.86	43.60	49.70	49.05	48.79	45.56	41.73	35.19	29.06	24.48
08	대구	남서	30˚	27.54	33.23	42.60	49.53	56.24	59.57	57.58	53.91	46.89	36.18	29.67	25.69
08	대구	남서	45˚	27.38	33.01	42.33	49.09	55.82	59.29	57.07	53.64	46.61	35.70	29.40	25.55
08	대구	남서	60˚	27.17	32.67	41.72	48.11	54.75	58.09	55.74	52.77	45.95	35.18	29.15	25.40
08	대구	남서	90˚	26.59	31.52	39.28	43.84	48.76	50.07	48.41	48.18	42.95	33.51	28.37	25.05
08	대구	동	30˚	27.21	32.47	41.77	48.44	55.79	56.95	55.88	51.64	45.68	37.02	29.91	25.14
08	대구	동	45˚	26.15	31.03	40.23	46.48	54.27	54.94	54.06	49.55	43.92	35.78	28.97	24.11
08	대구	동	60˚	24.82	29.28	38.10	43.61	51.47	51.75	50.96	46.30	41.32	33.87	27.76	22.93
08	대구	동	90˚	21.77	25.17	32.39	35.73	42.42	41.74	41.24	37.19	34.30	28.79	24.70	20.18
08	대구	서	30˚	27.43	33.03	42.10	48.49	54.94	58.04	56.00	52.91	46.24	35.54	29.40	25.60
08	대구	서	45˚	26.41	31.77	40.60	46.61	53.23	56.29	54.10	51.34	44.73	34.08	28.31	24.74
08	대구	서	60˚	25.17	30.18	38.46	43.90	50.40	53.05	50.96	48.74	42.47	32.30	26.85	23.59
08	대구	서	90˚	22.11	26.14	32.60	36.27	41.80	42.28	41.54	40.41	35.92	28.05	23.46	20.99
08	대구	북서	30˚	27.15	33.12	42.22	48.33	54.48	57.19	55.34	52.53	46.24	35.64	29.28	25.05
08	대구	북서	45˚	22.81	29.37	39.24	45.72	52.66	55.62	53.58	50.62	43.69	32.15	24.99	20.47
08	대구	북서	60˚	17.70	24.05	33.92	40.48	48.51	51.56	49.38	46.10	38.54	27.03	19.60	14.67
08	대구	북서	90˚	11.07	15.84	23.11	28.35	35.36	35.61	35.70	32.04	26.04	18.42	11.63	9.58
08	대구	북동	30˚	26.87	32.52	41.93	48.29	55.20	56.28	55.15	51.35	45.71	37.26	29.75	24.54
08	대구	북동	45˚	22.34	28.47	38.93	45.55	53.74	54.29	53.37	48.75	42.83	33.66	25.84	19.72
08	대구	북동	60˚	17.51	23.18	33.68	40.05	49.58	50.18	49.16	43.24	37.14	27.54	20.67	14.57
08	대구	북동	90˚	10.58	14.85	23.22	27.54	35.51	35.70	34.50	29.54	25.53	16.60	14.22	7.40
08	대구	북	30˚	32.58	36.54	43.23	48.49	54.43	56.11	54.69	51.78	46.54	38.96	33.80	30.81
08	대구	북	45˚	0.00	37.10	44.08	47.12	52.97	54.29	52.97	50.16	45.97	43.98	0.00	0.00
08	대구	북	60˚	0.00	2.37	17.53	39.98	49.56	50.78	49.46	45.13	32.67	0.00	0.00	0.00
08	대구	북	90˚	0.00	2.37	0.00	8.50	18.25	20.15	20.07	12.86	4.15	0.00	0.00	0.00
09	전주	수평	0˚	28.28	34.82	42.76	49.44	56.07	57.71	53.60	53.85	44.74	37.37	30.32	26.02
09	전주	남	30˚	27.72	34.29	42.52	50.11	57.36	59.53	55.63	54.97	44.83	36.89	29.72	25.42
09	전주	남	45˚	27.57	34.11	42.42	50.36	58.00	60.46	56.65	55.48	44.85	36.71	29.54	25.27
09	전주	남	60˚	27.43	33.94	42.31	50.62	58.81	61.71	57.84	56.08	44.86	36.54	29.39	25.14
09	전주	남	90˚	27.15	33.53	41.99	51.62	62.20	67.17	62.91	58.32	44.86	36.09	29.04	24.87
09	전주	남동	30˚	27.93	34.26	42.22	49.27	56.58	59.32	54.13	55.16	44.63	36.51	29.86	25.64
09	전주	남동	45˚	27.77	33.94	41.79	48.76	56.24	59.28	53.54	55.17	44.27	36.08	29.68	25.51
09	전주	남동	60˚	27.60	33.56	41.15	47.70	55.16	58.26	51.90	54.39	43.45	35.53	29.46	25.35
09	전주	남동	90˚	27.13	32.26	38.70	43.16	48.91	51.10	43.57	48.60	40.09	33.68	28.64	24.91
09	전주	남서	30˚	27.69	34.37	42.57	49.29	56.64	57.72	54.46	53.33	44.15	37.25	29.76	25.40
09	전주	남서	45˚	27.49	34.14	42.29	48.79	56.35	57.16	53.76	52.60	43.65	37.05	29.51	25.20
09	전주	남서	60˚	27.28	33.83	41.74	47.71	55.33	55.70	52.41	51.40	42.77	36.69	29.24	24.99
09	전주	남서	90˚	26.65	32.62	39.33	43.15	49.38	48.08	46.48	46.27	39.57	35.24	28.51	24.49
09	전주	동	30˚	27.84	33.92	41.60	48.15	55.31	58.02	52.11	54.42	43.90	35.92	29.77	25.56
09	전주	동	45˚	26.93	32.59	40.05	46.18	53.65	56.59	49.60	52.97	42.08	34.37	28.50	24.57
09	전주	동	60˚	25.69	30.86	37.93	43.32	50.74	53.68	45.68	49.93	39.47	32.39	26.84	23.34
09	전주	동	90˚	22.78	26.65	32.26	35.85	41.57	43.96	36.24	39.78	32.86	27.58	22.56	20.39
09	전주	서	30˚	27.49	34.09	42.20	48.15	55.43	55.90	52.75	51.74	43.20	37.12	29.45	25.12
09	전주	서	45˚	26.45	32.85	40.75	46.13	53.85	53.89	50.78	49.76	41.37	35.86	28.43	24.13
09	전주	서	60˚	25.19	31.19	38.57	43.24	51.06	50.72	48.01	47.01	38.99	34.13	27.17	22.93
09	전주	서	90˚	22.06	26.97	32.48	35.54	42.21	41.44	40.62	39.03	32.73	29.60	24.15	20.20
09	전주	북서	30˚	27.18	34.13	42.42	47.97	54.91	55.30	52.17	51.48	43.25	37.28	29.30	24.54
09	전주	북서	45˚	22.66	30.31	39.48	45.22	53.28	53.30	50.27	49.04	40.16	34.07	25.49	19.89
09	전주	북서	60˚	17.51	24.85	33.82	39.85	49.22	49.30	46.42	44.52	34.99	28.86	20.74	14.48
09	전주	북서	90˚	11.15	16.67	21.99	26.96	35.71	36.10	35.07	31.99	23.44	19.67	12.64	8.85
09	전주	북동	30˚	27.54	33.99	41.80	48.03	54.79	57.06	51.41	53.82	43.95	36.10	29.57	24.96
09	전주	북동	45˚	23.28	30.19	38.77	45.33	53.11	55.89	48.89	52.30	40.80	32.31	24.27	19.98
09	전주	북동	60˚	18.19	24.57	33.46	40.09	48.86	52.32	43.52	47.23	35.08	26.76	18.15	14.71
09	전주	북동	90˚	11.11	15.79	23.07	28.35	34.94	37.74	30.49	31.53	24.13	18.28	13.18	8.06
09	전주	북	30˚	32.53	37.14	43.39	48.34	54.45	55.57	51.23	52.29	44.54	39.13	33.99	30.85
09	전주	북	45˚	0.00	44.72	44.80	46.94	52.97	53.88	49.28	50.70	44.14	43.74	0.00	0.00
09	전주	북	60˚	0.00	0.00	13.86	40.22	49.55	50.64	45.40	46.22	30.65	0.00	0.00	0.00
09	전주	북	90˚	0.00	0.00	3.12	8.07	17.94	20.89	17.65	14.70	3.80	0.00	0.00	0.00
10	광주	수평	0˚	28.10	34.40	42.93	51.05	56.66	58.32	55.22	52.07	45.73	37.49	30.75	26.50
10	광주	남	30˚	27.39	33.75	42.73	51.58	58.13	60.19	57.31	53.43	45.83	36.99	30.13	25.86
10	광주	남	45˚	27.20	33.54	42.65	51.82	58.84	61.06	58.32	54.00	45.86	36.81	29.95	25.69
10	광주	남	60˚	27.03	33.34	42.56	52.08	59.75	62.15	59.50	54.56	45.88	36.63	29.79	25.55
10	광주	남	90˚	26.67	32.84	42.28	53.09	63.57	65.62	64.49	56.80	45.98	36.15	29.42	25.26
10	광주	남동	30˚	27.41	33.14	42.50	50.50	56.48	58.89	55.88	51.89	45.55	37.06	30.27	26.15
10	광주	남동	45˚	27.13	32.61	42.09	49.96	55.85	58.40	55.32	51.16	45.18	36.76	30.09	26.04
10	광주	남동	60˚	26.84	32.05	41.43	48.90	54.46	56.90	53.79	49.76	44.34	36.30	29.86	25.87
10	광주	남동	90˚	26.12	30.41	38.81	44.26	47.35	48.32	45.58	43.62	40.88	34.55	29.05	25.40
10	광주	남서	30˚	27.58	34.46	42.66	51.69	57.98	58.99	55.89	52.38	45.44	36.88	30.16	25.79
10	광주	남서	45˚	27.40	34.34	42.31	51.53	57.88	58.42	55.19	51.61	45.04	36.50	29.89	25.56
10	광주	남서	60˚	27.19	34.13	41.71	50.80	56.91	56.91	53.72	50.22	44.21	35.98	29.60	25.32
10	광주	남서	90˚	26.48	33.02	39.22	46.91	50.61	48.31	46.71	44.01	41.00	34.18	28.77	24.75
10	광주	동	30˚	27.07	32.43	41.89	49.36	54.81	56.96	54.01	50.24	44.81	36.69	30.12	26.13
10	광주	동	45˚	25.90	30.81	40.29	47.43	52.73	54.83	51.69	47.85	43.01	35.25	28.99	25.07
10	광주	동	60˚	24.46	28.92	38.08	44.61	49.48	51.29	48.01	44.54	40.41	33.32	27.57	23.74
10	광주	동	90˚	21.39	24.67	32.23	36.68	39.78	40.43	38.09	35.76	33.37	28.43	24.05	20.47
10	광주	서	30˚	27.45	34.45	42.15	51.12	56.91	57.48	54.01	50.72	44.66	36.42	29.89	25.45
10	광주	서	45˚	26.30	33.30	40.64	49.74	55.48	55.59	51.85	48.39	42.95	34.91	28.74	24.42
10	광주	서	60˚	24.95	31.68	38.48	47.33	52.71	52.40	48.65	44.99	40.59	32.98	27.28	23.24
10	광주	서	90˚	21.78	27.51	32.78	39.90	43.19	42.05	39.65	35.89	34.13	28.17	23.80	20.46
10	광주	북서	30˚	27.16	34.59	42.31	50.93	56.22	56.95	53.40	50.44	44.74	36.59	29.80	24.97
10	광주	북서	45˚	22.63	30.94	39.39	49.17	54.94	55.31	51.24	47.65	41.92	33.01	25.58	20.47
10	광주	북서	60˚	17.35	25.51	34.16	44.61	51.02	51.57	46.86	42.11	36.72	27.59	20.16	15.33
10	광주	북서	90˚	10.94	16.87	23.43	32.16	36.30	37.13	33.36	28.07	25.63	19.09	12.00	9.22
10	광주	북동	30˚	26.78	32.50	42.08	49.26	54.40	56.18	53.31	49.94	44.87	36.88	30.00	25.58
10	광주	북동	45˚	22.21	28.33	39.02	46.67	52.18	54.14	51.03	47.05	41.86	33.29	25.79	20.34
10	광주	북동	60˚	17.18	22.79	33.61	41.48	47.58	49.74	46.04	41.69	36.17	27.61	20.40	15.22
10	광주	북동	90˚	10.54	14.55	22.89	28.91	33.41	34.39	32.12	28.43	24.51	18.27	13.92	8.66
10	광주	북	30˚	32.77	37.01	43.43	50.17	54.86	56.00	52.79	50.18	45.52	39.30	34.30	31.20
10	광주	북	45˚	0.00	39.81	44.40	49.07	53.28	54.18	50.80	48.26	45.13	43.86	0.00	0.00
10	광주	북	60˚	0.00	2.78	17.12	44.00	49.77	50.78	46.84	42.90	35.38	0.00	0.00	0.00
10	광주	북	90˚	0.00	2.78	3.34	10.29	17.90	20.18	17.47	11.77	4.05	0.00	0.00	0.00
11	부산	수평	0˚	27.98	34.07	42.63	51.50	55.25	59.99	57.17	54.44	45.62	37.48	30.08	25.74
11	부산	남	30˚	27.40	33.45	42.41	51.94	56.80	61.38	58.74	55.07	45.69	37.03	29.43	25.08
11	부산	남	45˚	27.24	33.24	42.32	52.14	57.60	62.16	59.55	55.39	45.72	36.87	29.24	24.91
11	부산	남	60˚	27.10	33.05	42.22	52.38	58.54	63.25	60.63	55.81	45.74	36.71	29.08	24.77
11	부산	남	90˚	26.81	32.57	41.92	53.34	62.24	68.29	65.33	57.62	45.81	36.28	28.71	24.47
11	부산	남동	30˚	27.58	33.47	42.59	51.24	55.85	60.65	57.61	54.38	46.10	37.17	29.54	25.23
11	부산	남동	45˚	27.43	33.16	42.39	50.76	55.30	60.42	57.14	54.02	45.89	36.89	29.32	25.06
11	부산	남동	60˚	27.23	32.71	41.84	49.85	54.03	59.42	55.90	53.06	45.29	36.52	29.11	24.89
11	부산	남동	90˚	26.71	31.31	39.57	45.81	47.51	52.14	49.18	48.20	42.23	34.77	28.27	24.35
11	부산	남서	30˚	27.41	33.45	42.04	51.92	55.79	60.77	58.10	55.11	44.71	36.95	29.51	25.14
11	부산	남서	45˚	27.22	33.16	41.63	51.76	55.30	60.66	57.84	55.10	44.07	36.60	29.24	24.92
11	부산	남서	60˚	27.00	32.74	40.93	51.05	54.03	59.75	56.63	54.37	43.13	36.18	28.99	24.70
11	부산	남서	90˚	26.41	31.40	38.35	46.87	47.06	52.83	48.92	49.43	39.62	34.69	28.23	24.16
11	부산	동	30˚	27.49	33.11	42.24	50.29	54.29	59.44	56.13	53.48	45.73	36.88	29.39	25.14
11	부산	동	45˚	26.49	31.65	40.87	48.65	52.34	58.06	54.36	51.97	44.23	35.44	28.24	24.06
11	부산	동	60˚	25.23	29.85	38.87	46.17	49.28	55.36	51.51	49.49	41.88	33.38	26.80	22.94
11	부산	동	90˚	22.20	25.70	33.30	38.82	40.29	45.75	42.52	42.09	35.46	28.56	23.35	20.28
11	부산	서	30˚	27.22	33.07	41.40	51.37	54.32	59.65	56.75	54.59	43.62	36.54	29.28	24.81
11	부산	서	45˚	26.18	31.71	39.80	49.94	52.33	58.39	55.03	53.41	41.68	35.29	28.20	23.73
11	부산	서	60˚	24.94	30.05	37.61	47.40	49.08	55.78	51.83	50.92	39.17	33.68	26.80	22.45
11	부산	서	90˚	21.98	26.05	31.87	39.30	39.82	46.32	41.63	42.87	32.91	29.70	23.67	20.17
11	부산	북서	30˚	26.88	33.15	41.59	51.20	53.77	58.94	56.06	54.23	43.72	36.68	29.19	24.15
11	부산	북서	45˚	22.58	29.37	38.50	49.36	51.75	57.84	54.52	53.07	40.54	33.71	25.16	20.21
11	부산	북서	60˚	17.87	24.22	33.20	44.43	47.12	54.76	50.30	49.12	35.25	29.06	20.13	15.50
11	부산	북서	90˚	10.87	15.99	22.96	31.40	33.42	40.51	35.53	35.99	24.65	20.39	12.67	10.22
11	부산	북동	30˚	27.18	33.18	42.42	50.21	53.76	58.78	55.59	53.28	45.77	37.06	29.32	24.69
11	부산	북동	45˚	22.83	29.19	39.69	48.04	51.77	57.55	53.89	51.61	43.30	33.29	25.00	20.11
11	부산	북동	60˚	17.99	24.01	34.64	43.40	47.32	54.34	50.06	47.71	38.12	27.63	19.45	15.04
11	부산	북동	90˚	10.37	15.81	23.94	30.83	33.53	40.40	36.48	35.85	26.42	18.42	12.77	8.08
11	부산	북	30˚	32.46	36.72	43.21	50.77	53.32	58.40	55.34	53.55	45.47	39.13	34.09	31.02
11	부산	북	45˚	0.00	44.34	44.55	49.84	51.62	57.12	53.80	52.63	45.18	43.21	0.00	0.00
11	부산	북	60˚	0.00	0.00	18.47	45.29	47.83	54.60	50.64	49.89	35.62	0.00	0.00	0.00
11	부산	북	90˚	0.00	0.00	0.00	11.29	17.71	23.88	19.93	17.23	4.83	0.00	0.00	0.00
12	목포	수평	0˚	28.51	35.79	43.58	51.20	55.73	59.22	58.16	52.50	46.27	37.50	30.48	27.26
12	목포	남	30˚	27.81	35.24	43.37	51.79	57.18	61.00	59.89	53.48	46.36	36.98	29.81	26.68
12	목포	남	45˚	27.63	35.05	43.28	52.04	57.88	61.92	60.77	53.95	46.39	36.79	29.62	26.53
12	목포	남	60˚	27.46	34.88	43.18	52.32	58.76	63.17	61.78	54.45	46.42	36.60	29.44	26.40
12	목포	남	90˚	27.10	34.43	42.87	53.39	62.50	68.56	65.72	56.73	46.50	36.09	29.05	26.13
12	목포	남동	30˚	27.72	35.37	43.02	51.09	56.11	60.11	57.57	52.22	46.00	36.84	30.00	26.96
12	목포	남동	45˚	27.42	35.07	42.54	50.60	55.62	59.91	56.71	51.60	45.60	36.46	29.80	26.86
12	목포	남동	60˚	27.12	34.71	41.83	49.56	54.31	58.69	55.21	50.37	44.76	35.90	29.56	26.70
12	목포	남동	90˚	26.34	33.34	39.03	44.62	47.33	49.65	47.79	44.71	41.38	33.95	28.72	26.29
12	목포	남서	30˚	28.09	35.21	43.37	51.30	56.40	59.84	60.13	53.19	46.06	37.03	29.80	26.61
12	목포	남서	45˚	27.93	34.90	43.02	50.88	56.02	59.38	60.06	52.77	45.67	36.69	29.52	26.39
12	목포	남서	60˚	27.76	34.55	42.42	49.95	54.81	58.18	59.09	51.69	44.85	36.17	29.21	26.16
12	목포	남서	90˚	27.09	33.18	39.77	45.72	48.35	51.22	50.93	46.25	41.51	34.33	28.35	25.58
12	목포	동	30˚	27.33	35.14	42.33	50.04	54.64	58.50	55.57	50.88	45.22	36.32	29.87	26.91
12	목포	동	45˚	26.14	33.81	40.66	48.11	52.69	56.70	53.30	48.77	43.47	34.73	28.69	26.03
12	목포	동	60˚	24.69	31.98	38.37	45.11	49.48	53.14	50.06	45.76	40.98	32.72	27.24	24.87
12	목포	동	90˚	21.67	27.37	32.27	36.45	40.13	41.21	40.41	37.61	34.06	27.79	23.65	21.93
12	목포	서	30˚	28.05	34.84	42.91	50.35	55.06	58.35	59.05	52.06	45.32	36.61	29.52	26.31
12	목포	서	45˚	26.95	33.56	41.37	48.64	53.29	56.70	57.65	50.24	43.62	35.08	28.32	25.27
12	목포	서	60˚	25.64	31.87	39.12	46.03	50.33	54.00	54.55	47.28	41.17	33.13	26.84	23.97
12	목포	서	90˚	22.45	27.65	33.00	38.32	41.25	44.90	43.01	38.80	34.33	28.29	23.37	20.79
12	목포	북서	30˚	27.83	34.94	43.11	50.20	54.55	57.72	58.12	51.76	45.41	36.76	29.42	25.86
12	목포	북서	45˚	23.41	31.33	40.20	47.93	52.79	56.20	57.10	49.67	42.63	33.16	25.18	20.90
12	목포	북서	60˚	17.97	26.02	34.74	43.07	48.59	52.89	53.15	44.79	37.27	27.77	19.91	15.35
12	목포	북서	90˚	11.47	17.26	23.32	30.05	34.60	39.66	35.80	31.24	25.61	19.14	11.82	9.18
12	목포	북동	30˚	27.06	35.29	42.55	49.94	54.19	57.62	55.16	50.63	45.29	36.51	29.78	26.48
12	목포	북동	45˚	22.65	31.52	39.46	47.38	52.19	55.94	52.71	48.16	42.41	32.80	25.49	21.92
12	목포	북동	60˚	17.61	25.45	33.90	41.80	47.65	51.69	48.32	43.26	36.93	27.31	20.03	16.30
12	목포	북동	90˚	10.33	16.26	22.74	28.28	33.90	34.81	33.84	30.92	25.05	18.25	13.02	8.90
12	목포	북	30˚	32.95	38.04	44.11	50.24	53.97	57.11	56.02	51.10	46.07	39.24	34.28	31.40
12	목포	북	45˚	0.00	44.67	45.11	49.04	52.40	55.45	54.24	49.64	45.70	43.48	2.07	0.00
12	목포	북	60˚	0.00	0.00	17.77	43.59	48.90	52.31	50.64	45.33	37.11	1.76	2.07	0.00
12	목포	북	90˚	0.00	0.00	3.79	9.88	17.51	20.83	18.12	12.33	4.10	1.76	2.07	0.00
13	서산	수평	0˚	27.09	33.08	42.65	50.17	54.69	57.75	58.37	51.94	45.41	36.40	29.32	25.23
13	서산	남	30˚	26.37	32.50	42.53	50.72	56.20	59.66	59.80	53.03	45.52	35.93	28.66	24.59
13	서산	남	45˚	26.19	32.31	42.48	50.95	56.93	60.65	60.53	53.57	45.56	35.77	28.48	24.43
13	서산	남	60˚	26.03	32.14	42.43	51.19	57.78	61.91	61.40	54.12	45.59	35.61	28.31	24.30
13	서산	남	90˚	25.69	31.73	42.25	52.10	61.11	67.01	65.22	56.38	45.69	35.20	27.95	24.03
13	서산	남동	30˚	26.47	32.49	42.84	49.83	55.08	59.06	58.66	51.65	45.04	35.75	28.96	24.78
13	서산	남동	45˚	26.22	32.15	42.67	49.32	54.57	58.87	58.29	51.03	44.62	35.41	28.80	24.63
13	서산	남동	60˚	25.98	31.78	42.23	48.35	53.31	57.75	57.25	49.86	43.82	34.92	28.59	24.45
