지역코드	지역명	방향	각도	1월	2월	3월	4월	5월	6월	7월	8월	9월	10월	11월	12월	연간합
17	안동	북서	45˚	11463.99	16807.22	25936.33	29963.22	38280.28	38219.88	35249.57	30403.09	25785.97	18617.22	13946.31	9705.18	215217.34
17	안동	북서	60˚	10089.51	14315.36	21543.96	25529.99	31354.74	31779.67	29863.56	25849.44	21293.82	15684.54	12413.98	8769.58	181660.05
17	안동	북서	90˚	10028.88	12303.20	16776.25	18943.80	21502.23	21878.38	21375.08	19364.20	16021.07	12717.41	10600.53	9192.80	139379.17
17	안동	북동	30˚	15727.48	21992.82	32582.15	34654.62	45059.59	44390.23	40101.30	36923.90	33834.42	24671.43	16916.97	13762.93	263601.08
17	안동	북동	45˚	11734.74	17461.93	26328.81	29756.12	38282.09	38790.89	35345.76	32629.38	28219.95	20168.24	13965.71	10178.98	221414.93
17	안동	북동	60˚	10297.64	14888.70	21779.65	25433.16	31433.64	32396.38	30032.20	28159.76	23673.23	17262.63	12351.84	9055.74	187708.35
17	안동	북동	90˚	10095.28	12604.95	16845.01	19247.41	21662.37	22160.48	21540.28	21018.31	17976.57	13959.46	10496.64	9247.18	143874.64
17	안동	북	30˚	7835.74	15016.71	26949.22	32335.06	43678.71	43639.67	39362.35	34458.20	29093.13	18914.16	11953.94	6121.90	226273.23
17	안동	북	45˚	7335.46	9342.73	15946.04	25173.45	35745.35	37376.35	33952.24	28530.26	20364.12	12024.20	10471.96	6664.94	177823.83
17	안동	북	60˚	8034.79	9735.53	11160.22	17099.33	26122.72	29302.72	26935.82	21344.68	13529.80	11616.21	10360.33	7343.22	140895.55
17	안동	북	90˚	9341.47	10258.44	11987.30	13004.76	14357.35	15841.30	16041.97	15185.52	13136.59	11313.95	9643.67	8686.20	108728.46
18	수원	수평	0˚	28252.52	34997.75	44461.93	44429.61	49249.38	44982.46	41472.63	41645.45	38664.08	35564.58	30013.33	26297.10	335948.95
18	수원	남	30˚	46308.20	49744.34	55313.58	48541.98	49199.25	43553.70	41267.45	44080.55	44916.48	47628.27	47530.53	45204.73	411076.44
18	수원	남	45˚	51633.20	53145.11	56239.53	46755.08	45385.70	39594.32	38071.79	41930.85	44559.41	49878.82	52475.44	51041.05	416380.80
18	수원	남	60˚	53945.60	53525.17	54011.24	42523.87	39374.11	33811.53	33131.63	37720.97	41862.58	49344.21	54366.88	53876.26	399340.20
18	수원	남	90˚	49118.29	45327.18	40909.46	27966.86	22766.01	19094.85	19735.70	24287.70	30294.58	40252.61	48690.59	49988.15	305024.70
18	수원	남동	30˚	40076.87	44608.76	51337.82	47172.29	48559.19	42827.83	42055.88	43364.09	42644.73	43439.19	41329.80	38858.52	384161.35
18	수원	남동	45˚	42952.03	46110.36	50996.20	45166.80	45084.56	39225.40	39594.71	41306.20	41642.79	44091.93	43737.79	42092.43	380974.40
18	수원	남동	60˚	43417.89	45140.48	48292.04	41364.69	40019.09	34419.50	35633.26	37644.84	38962.40	42609.04	43816.98	43022.23	360735.14
18	수원	남동	90˚	37279.98	36632.75	36644.79	29513.13	27152.05	23083.01	24969.60	26909.21	29079.19	33694.23	37124.28	37643.44	277027.13
18	수원	남서	30˚	40863.33	44828.10	51331.37	46319.63	48560.76	44216.40	40180.51	42904.90	42785.11	43572.06	42265.68	39349.25	384778.06
18	수원	남서	45˚	43940.14	46338.77	50926.01	44048.46	45096.33	41022.17	37214.12	40784.62	41824.48	44342.95	45204.35	42796.26	382045.99
18	수원	남서	60˚	44608.51	45445.83	48159.48	40103.23	40097.64	36348.80	33061.46	37091.08	39143.65	42862.14	45614.47	43856.58	362175.15
18	수원	남서	90˚	38701.61	36986.69	36475.63	28349.57	27196.46	24490.20	22864.22	26385.53	29244.94	33916.33	39066.26	38544.18	278802.23
18	수원	동	30˚	27036.92	33174.17	41997.86	42435.00	46232.29	41725.64	41366.93	40296.06	37118.49	33966.40	28322.07	25193.78	320537.04
18	수원	동	45˚	25802.18	31190.90	39223.02	39417.09	42446.75	38168.13	39032.43	37678.50	34850.13	31960.24	27004.15	24057.43	300065.92
18	수원	동	60˚	24018.01	28774.73	35755.34	35582.90	37884.28	33911.92	35642.45	34255.16	31864.85	29347.67	25381.82	22592.75	273895.26
18	수원	동	90˚	19783.54	22963.47	27306.79	26495.22	27839.55	24874.91	27031.79	25938.81	24370.32	22791.95	20667.68	18544.57	210757.63
18	수원	서	30˚	27817.83	33622.58	41889.42	41284.91	46198.89	43663.28	38671.64	39771.92	37309.21	34068.06	29762.93	25711.88	321121.46
18	수원	서	45˚	26801.43	31864.24	39004.93	37933.90	42450.33	40635.42	35597.97	36997.87	35076.40	32042.94	28692.51	24718.53	300681.11
18	수원	서	60˚	25409.26	29455.17	35492.88	33980.96	37894.90	36579.35	31939.21	33465.38	32137.56	29477.85	26923.06	23286.26	274543.46
18	수원	서	90˚	20845.96	23048.44	27288.79	25180.12	27734.45	26941.95	23908.30	25266.96	24581.03	22947.24	22131.18	19237.60	211067.84
18	수원	북서	30˚	14964.84	21698.93	31301.53	35563.36	42756.30	41729.48	37012.12	35719.09	30811.46	23899.40	16726.56	12594.50	251956.25
18	수원	북서	45˚	11518.27	16784.16	24865.02	29585.94	36809.19	37138.54	32399.03	30875.82	26066.72	19002.33	12871.83	9578.64	210152.27
18	수원	북서	60˚	10265.18	13978.11	20437.03	24395.57	30727.67	31724.11	27553.67	26194.62	22185.60	15982.17	11185.08	8655.00	177848.96
18	수원	북서	90˚	9759.18	11766.18	15915.56	17870.30	21660.60	22487.09	20124.92	19450.67	17008.17	13037.60	10239.83	8677.66	137400.64
18	수원	북동	30˚	14541.85	21294.53	31392.98	36395.24	42816.70	40265.88	39135.11	36141.38	30660.36	23813.29	15942.43	12405.23	252043.35
18	수원	북동	45˚	11205.20	16499.03	24978.17	30640.54	36869.96	35151.74	35239.85	31381.35	25892.33	18967.10	12207.39	9440.12	210942.41
18	수원	북동	60˚	9988.17	14007.46	20462.77	25477.33	30785.49	29575.69	30627.52	26737.99	22031.17	15961.32	10749.18	8537.94	179120.31
18	수원	북동	90˚	9677.48	11999.10	15771.86	18566.57	21853.64	20971.04	22436.83	19877.13	16875.93	13040.09	10112.10	8596.93	138734.79
18	수원	북	30˚	8242.31	14903.96	26024.50	33391.27	41535.73	40518.67	37432.67	34204.44	27634.73	18390.42	9385.97	6673.69	218228.32
18	수원	북	45˚	7970.31	9432.58	15075.48	25288.97	34413.03	35119.83	32527.11	27882.44	20107.05	11045.85	7980.70	7118.88	171264.82
18	수원	북	60˚	8435.60	9712.75	10884.35	16331.93	25713.42	28054.03	26101.43	20363.58	14134.67	10882.62	8452.01	7570.19	136550.97
18	수원	북	90˚	9134.79	10076.42	11611.90	12816.50	15105.02	16185.06	16007.78	14411.58	13012.87	10884.44	9206.73	8329.94	107251.76
19	대관	수평	0˚	32777.99	37405.33	43064.56	46496.82	49460.36	46834.08	44650.19	41910.66	41652.83	38710.62	31392.47	28931.43	352879.56
19	대관	남	30˚	57851.01	56406.13	53959.22	50941.66	49667.97	44980.57	44252.33	44950.01	49996.88	53389.11	50971.34	52767.13	445152.61
19	대관	남	45˚	65651.09	61288.17	55028.46	49083.14	45873.55	40645.63	40712.30	42978.62	50128.99	56399.23	56622.40	60400.13	455731.64
19	대관	남	60˚	69507.28	62573.55	53013.41	44651.85	39843.08	34461.56	35268.92	38832.71	47501.87	56181.08	58933.95	64412.58	441296.81
19	대관	남	90˚	64623.50	54255.03	40480.58	29276.64	22985.43	18822.90	20545.77	25206.91	34843.23	46338.40	53146.73	60747.41	343454.25
19	대관	남동	30˚	48741.45	50080.73	49662.47	48149.43	48720.54	44238.72	43933.44	43250.03	46898.80	49008.86	44149.58	45331.27	410242.72
19	대관	남동	45˚	52912.72	52642.81	49336.55	45806.10	45293.33	40396.64	40860.52	40986.67	46193.51	50422.65	47037.75	49887.73	409865.37
19	대관	남동	60˚	54176.31	52446.83	46955.48	41736.44	40283.12	35301.71	36351.60	37230.32	43467.17	49180.82	47257.13	51675.69	391028.11
19	대관	남동	90˚	47412.24	43979.45	36072.97	29592.13	27463.65	23458.97	24721.99	26498.55	32800.85	39679.86	40480.38	46449.26	305247.57
19	대관	남서	30˚	50647.04	50091.92	50633.73	50186.30	49337.15	45859.65	44052.81	44398.79	47364.27	47802.23	45122.95	44835.51	416195.85
19	대관	남서	45˚	55485.11	52472.15	50625.85	48462.59	46022.47	42443.14	40990.18	42509.28	46810.07	48911.32	48533.72	49321.03	417756.68
19	대관	남서	60˚	57241.33	52254.04	48450.57	44720.16	41027.43	37511.75	36460.83	38934.34	44097.21	47425.93	49156.21	50966.94	399921.64
19	대관	남서	90˚	50800.00	43670.41	37612.04	32436.43	27971.95	25197.64	24830.90	27936.13	33382.43	37869.06	42439.58	45438.80	313264.30
19	대관	동	30˚	30972.61	36126.13	40608.04	42706.41	46170.67	43041.97	42492.92	39623.55	39669.41	37884.50	29861.92	28607.52	334249.85
19	대관	동	45˚	29788.51	34855.18	38179.93	39262.45	42421.92	39269.11	39323.39	36614.31	37242.32	36095.42	28590.58	27922.16	313622.25
19	대관	동	60˚	28180.47	33065.62	35171.96	35276.08	37963.10	34897.16	35254.01	33020.27	34135.51	33525.25	26878.92	26880.09	287791.61
19	대관	동	90˚	23581.80	27295.88	27604.22	26581.08	28115.89	25691.46	26023.64	24878.72	26564.43	26778.75	21978.49	22928.64	224784.24
19	대관	서	30˚	32783.22	36028.41	41905.82	45367.18	46911.68	45349.58	42618.92	41229.96	40410.14	36412.37	31147.17	28094.57	341896.09
19	대관	서	45˚	32000.68	34662.00	39870.91	42672.72	43345.74	42193.06	39440.37	38731.11	38190.96	34263.02	30073.93	27318.97	323245.22
19	대관	서	60˚	30837.47	32785.13	37020.25	38974.42	38936.18	38017.48	35368.25	35294.68	35212.11	31582.92	28301.43	25949.91	298027.83
19	대관	서	90˚	26246.93	27070.96	29109.72	29554.06	28852.82	28208.82	26161.26	26619.41	27383.05	24970.52	23491.90	22200.36	233426.72
19	대관	북서	30˚	14865.34	21224.72	31438.00	38474.01	43161.81	43144.75	40177.07	36782.02	31931.44	24445.44	16592.68	12056.48	258942.93
19	대관	북서	45˚	10776.75	16172.09	25835.75	32635.18	37235.43	38210.21	35235.23	32071.08	26604.21	18994.24	12476.98	8776.95	215695.31
19	대관	북서	60˚	9559.23	13748.20	21825.37	27329.43	31179.16	32526.87	29818.14	27370.12	22480.64	15850.86	10903.24	8105.79	183290.98
19	대관	북서	90˚	9898.25	12315.84	17125.81	20098.73	22267.98	23079.17	21389.08	20265.81	17457.22	13343.54	10468.76	8816.57	143622.68
19	대관	북동	30˚	14182.02	21391.07	30481.05	36506.75	42618.54	41378.94	40085.08	35566.51	31366.86	25378.61	16044.92	12381.95	253905.13
19	대관	북동	45˚	10107.61	16398.20	24658.01	30258.97	36473.50	35829.38	35144.12	30451.38	25826.69	20034.37	11990.40	9028.37	209259.16
19	대관	북동	60˚	8863.41	13827.73	20771.52	25052.73	30411.09	29938.36	29754.14	25701.95	21694.64	16894.91	10544.03	8188.91	176693.60
19	대관	북동	90˚	9505.24	12327.81	16535.78	18738.60	21734.09	21257.76	21303.37	19241.68	16881.09	14090.16	10290.64	8827.94	139406.59
19	대관	북	30˚	5773.90	12615.37	25663.30	34542.85	41556.97	41745.55	39328.24	34394.89	27478.01	18137.16	8639.54	5143.29	215888.13
19	대관	북	45˚	5989.74	7252.73	15230.66	25836.37	34262.91	35848.91	33586.46	27980.80	18284.60	9975.94	7305.56	5812.76	166544.57
19	대관	북	60˚	6919.04	8057.43	11440.66	16294.81	25355.45	28204.33	26267.83	20340.96	12146.43	10069.70	7974.81	6591.61	131538.30
19	대관	북	90˚	8896.35	9712.65	12179.75	12877.96	14900.71	15768.43	15694.70	14651.79	12325.45	10901.93	9200.54	8244.30	106240.33
20	추풍	수평	0˚	29523.02	36828.54	43919.34	49531.24	51668.47	42075.42	41572.71	44269.37	37230.23	39266.99	31986.44	28335.67	347786.92
20	추풍	남	30˚	48451.41	53330.93	53545.21	53894.59	51183.87	41083.38	41556.99	46998.81	42976.59	52322.02	49927.21	49213.23	426507.29
20	추풍	남	45˚	54002.88	57232.50	54039.78	51702.03	46912.70	37573.62	38451.92	44692.65	42540.87	54627.49	54867.18	55679.65	432087.36
20	추풍	남	60˚	56377.88	57810.34	51543.65	46740.54	40285.16	32332.71	33523.97	40098.05	39888.44	53842.14	56606.27	58845.30	414137.50
20	추풍	남	90˚	51178.53	49066.53	38451.07	29892.59	22347.89	18802.02	20021.98	25512.20	28773.92	43420.02	50233.99	54650.98	315072.02
20	추풍	남동	30˚	42020.94	47891.81	49329.96	51532.72	50561.42	41045.01	41703.33	45442.51	40756.14	47869.11	43694.41	42080.45	396985.40
20	추풍	남동	45˚	45020.24	49744.85	48364.84	49029.79	46690.50	37961.58	38988.92	42802.15	39693.60	48545.03	46133.98	45616.40	392983.07
20	추풍	남동	60˚	45548.44	48948.05	45286.21	44777.46	41201.11	33553.16	34814.75	38522.56	37003.73	46787.81	46020.45	46675.51	371402.83
20	추풍	남동	90˚	39069.11	39965.51	33614.35	31967.13	27503.81	22660.10	24139.43	26699.46	27450.86	36895.58	38869.31	41002.94	284258.90
20	추풍	남서	30˚	42599.48	47635.54	50439.22	52474.04	50512.12	41064.05	41022.54	45896.71	41190.85	47634.12	44368.26	42878.61	399772.27
20	추풍	남서	45˚	45734.29	49274.31	49858.47	50241.88	46652.76	37995.42	38238.82	43475.01	40277.27	48359.17	47219.93	46809.22	397072.21
20	추풍	남서	60˚	46391.82	48374.48	47041.36	46100.82	41100.27	33623.71	34148.43	39319.59	37641.53	46636.28	47399.31	48117.71	376388.77
20	추풍	남서	90˚	40046.39	39302.99	35343.51	33135.75	27347.97	22825.02	23665.93	27368.69	28077.54	36748.08	40244.64	42495.19	289259.06
20	추풍	동	30˚	28388.94	35340.99	40610.27	45850.20	48236.10	40352.04	40663.91	41841.84	35595.40	37447.07	30526.60	27252.47	330166.42
20	추풍	동	45˚	27118.73	33493.81	37480.70	42406.48	44122.04	37327.85	37912.98	38374.38	33319.16	35259.45	29166.40	26230.56	308301.32
20	추풍	동	60˚	25419.83	31135.42	33815.41	38365.60	39212.00	33380.63	34220.91	34184.12	30370.73	32438.13	27309.29	25038.92	281010.92
20	추풍	동	90˚	20896.30	24800.02	25389.55	29059.24	28629.78	24479.04	25725.03	25009.51	23308.77	25559.10	22125.35	21055.52	216090.74
20	추풍	서	30˚	28911.14	35004.20	42047.57	47110.91	48047.36	40367.53	39781.15	42506.74	36219.87	37250.04	31383.05	28299.29	333712.82
20	추풍	서	45˚	27833.44	33052.10	39277.05	44026.56	43881.06	37378.22	36920.10	39288.60	34112.28	35055.59	30132.20	27623.34	312988.59
20	추풍	서	60˚	26405.55	30596.66	35703.33	40114.06	38914.83	33497.61	33274.67	35138.46	31243.99	32278.23	28230.70	26315.38	286037.78
20	추풍	서	90˚	21656.33	24286.36	27048.58	30463.99	28209.13	24481.85	24742.95	25620.93	23878.88	25091.86	23343.64	22174.07	219742.28
20	추풍	북서	30˚	15414.63	21961.84	32307.40	39825.00	44488.01	38968.52	38001.92	38295.54	30162.66	25896.13	17813.43	13769.71	260913.44
20	추풍	북서	45˚	11687.24	16701.50	26085.84	33375.93	38032.10	34697.61	33644.82	32956.73	25703.27	20330.36	13594.29	10352.48	217309.23
20	추풍	북서	60˚	10283.11	13945.83	21454.23	27731.64	31357.92	29655.00	28784.75	27524.25	21909.71	16705.21	11778.66	9160.23	183026.26
20	추풍	북서	90˚	9858.65	12164.27	16146.80	20367.38	21653.38	20954.77	20755.04	19640.24	16599.12	13404.76	10801.57	9279.36	140044.09
20	추풍	북동	30˚	15125.20	22228.69	31297.02	38859.56	44735.49	38966.42	38695.51	37849.82	29710.76	25974.09	17426.48	13306.43	258906.96
20	추풍	북동	45˚	11425.70	16993.90	24953.65	32153.59	38260.92	34694.40	34551.86	32313.63	25142.51	20467.11	13162.63	10088.41	215143.75
20	추풍	북동	60˚	10065.92	14157.17	20412.50	26506.85	31651.15	29614.04	29691.82	26908.22	21434.90	17080.63	11249.77	9101.56	181268.01
20	추풍	북동	90˚	9759.55	12228.18	15529.73	19549.39	22092.44	21115.72	21670.41	19444.80	16419.53	13918.03	10453.98	9195.23	139883.13
20	추풍	북	30˚	8198.18	14864.90	27186.42	36085.32	43330.77	38566.83	37722.33	36404.15	27058.74	19705.08	10219.03	6501.59	223790.86
20	추풍	북	45˚	7534.98	8510.94	16901.60	26444.90	35655.29	33858.21	32882.27	29674.73	20018.49	10660.41	7840.85	6918.28	173525.62
20	추풍	북	60˚	8120.15	9155.44	11821.17	15763.88	26289.19	27564.60	26496.14	21652.44	14112.10	10121.85	8378.48	7536.78	136898.26
20	추풍	북	90˚	9107.15	10263.30	12089.18	12083.32	14494.79	16387.52	16217.82	14917.54	12857.12	10666.21	9321.93	8682.37	107479.11
